year,index,language,discipline,context,alternatives_intro,alternative_A,alternative_B,alternative_C,alternative_D,alternative_E,correct_alternative,has_images,image_path
2018,157,,matematica,"Um mapa é a representação reduzida e simplificada de uma localidade. Essa redução, que é feita com o uso de uma escala, mantém a proporção do espaço representado em relação ao espaço real.  
Certo mapa tem escala 1 : 58 000 000.

![](https://enem.dev/2018/questions/157/4eb455e0-2c2e-46d3-83d6-d589c334a2c3.png)

Considere que, nesse mapa, o segmento de reta que liga o navio à marca do tesouro meça 7,6 cm.","A medida real, em quilômetro, desse segmento de reta é",4 408.,7 632.,44 080.,76 316.,440 800.,A,True,dags/data//images/4eb455e0-2c2e-46d3-83d6-d589c334a2c3.png
2018,158,,matematica,"Um produtor de milho utiliza uma área de 160 hectares para as suas atividades agrícolas. Essa área é dividida em duas partes: uma de 40 hectares, com maior produtividade, e outra, de 120 hectares, com menor produtividade. A produtividade é dada pela razão entre a produção, em tonelada, e a área cultivada. Sabe-se que a área de 40 hectares tem produtividade igual a 2,5 vezes à  
da outra. Esse fazendeiro pretende aumentar sua produção total em 15%,  aumentando o tamanho da sua propriedade. Para tanto, pretende comprar uma parte de uma fazenda vizinha, que possui a mesma produtividade da parte de 120 hectares de suas terras.","Qual é a área mínima, em hectare, em que o produtor precisará comprar?",36,33,27,24,21,B,False,
2018,160,,matematica,"De acordo com um relatório recente da Agência Internacional de Energia (AIE), o mercado de veículos elétricos atingiu um novo marco em 2016, quando foram vendidos mais de 750 mil automóveis da categoria. Com isso, o total de carros elétricos vendidos no mundo alcançou a marca de 2 milhões de unidades desde que os primeiros modelos começaram a ser comercializados em 2011. No Brasil, a expansão das vendas também se verifica. A marca A, por exemplo, expandiu suas vendas no ano de 2016, superando em 360 unidades as vendas de 2015, conforme representado no gráfico.

![](https://enem.dev/2018/questions/160/f5d1ad10-fc7b-4607-8c40-c152182706dd.png)","A média anual do número de carros vendidos pela marca A, nos anos representados no gráfico, foi de",192.,240.,252.,320.,420.,D,True,dags/data//images/f5d1ad10-fc7b-4607-8c40-c152182706dd.png
2018,161,,matematica,"Para apagar os focos A e B de um incêndio, que estavam a uma distância de 30m um do outro, os bombeiros de um quartel decidiram se posicionar de modo que a distância de um bombeiro ao foco A, de temperatura mais elevada, fosse sempre o dobro da distância desse bombeiro ao foco B, de temperatura menos elevada.","Nestas condições, a maior distância, em metro, que dois bombeiros poderiam ter entre eles é",30.,40.,45.,60.,68.,B,False,
2018,162,,matematica,"Torneios de tênis, em geral, são disputados em sistema de eliminatória simples. Nesse sistema, são disputadas partidas entre dois competidores, com a eliminação do perdedor e promoção do vencedor para a fase seguinte. Dessa forma, se na 1ª fase o torneio conta com 2_n_ competidores, então na 2ª fase restarão _n_ competidores, e assim sucessivamente até a partida final.  
Em um torneio de tênis, disputado nesse sistema, participam 128 tenistas.","Para se definir o campeão desse torneio, o número de partidas necessárias é dado por",2 X 128,64 + 32 + 16 + 8 + 4 + 2,128 + 64 + 32 + 16 + 8 + 4 + 2 + 1,128 + 64 + 32 + 16 + 8 + 4 + 2,64 + 32 + 16 + 8+ 4 + 2+ 1,E,False,
2018,163,,matematica,"O artigo 33 da lei brasileira sobre drogas prevê a pena de reclusão de 5 a 15 anos para qualquer pessoa que seja condenada por tráfico ilícito ou produção não autorizada de drogas. Entretanto, caso o condenado seja réu primário, com bons antecedentes criminais, essa pena pode sofrer uma redução de um sexto a dois terços.

Suponha que um réu primário, com bons antecedentes criminais, foi condenado pelo artigo 33 da lei brasileira sobre drogas.","Após o benefício da redução de pena, sua pena poderá variar de",1 ano e 8 meses a 12 anos e 6 meses.,1 ano e 8 meses a 5 anos.,3 anos e 4 meses a 10 anos.,4 anos e 2 meses a 5 anos.,4 anos e 2 meses a 12 anos e 6 meses.,A,False,
2018,164,,matematica,"Um edifício tem a numeração dos andares iniciando no térreo (T), e continuando com primeiro, segundo, terceiro, …, até o último andar. Uma criança entrou no elevador e, tocando no painel, seguiu uma sequência de andares, parando, abrindo e fechando a porta em diversos andares. A partir de onde entrou a criança, o elevador subiu sete andares, em seguida desceu dez, desceu mais treze, subiu nove, desceu quatro e parou no quinto andar, finalizando a sequência. Considere que, no trajeto seguido pela criança, o elevador parou uma vez no último andar do edifício.","De acordo com as informações dadas, o último andar do edifício é o",16º,22º,23º,25º,32º,C,False,
2018,166,,matematica,"Os alunos da disciplina de estatística, em um curso universitário, realizam quatro avaliações por semestre com os pesos de 20%, 10%, 30% e 40%, respectivamente.  
No final do semestre, precisam obter uma média nas quatro avaliações de, no mínimo, 60 pontos para serem aprovados. Um estudante dessa disciplina obteve os seguintes pontos nas três primeiras avaliações: 46, 60 e 50, respectivamente.",O mínimo de pontos que esse estudante precisa obter na quarta avaliação para ser aprovado é,"29,8.","71,0.","74,5.","75,5.","84,0.",C,False,
2018,167,,matematica,"O gerente do setor de recursos humanos de uma empresa está organizando uma avaliação em que uma das etapas é um jogo de perguntas e respostas. Para essa etapa, ele classificou as perguntas, pelo nível de dificuldade, em fácil, médio e difícil, e escreveu cada pergunta em cartões para colocação em uma urna.

Contudo, após depositar vinte perguntas de diferentes níveis na urna, ele observou que 25% delas eram de nível fácil. Querendo que as perguntas de nível fácil sejam a maioria, o gerente decidiu acrescentar mais perguntas de nível fácil à urna, de modo que a probabilidade de o primeiro participante retirar, aleatoriamente, uma pergunta de nível fácil seja de 75%.","Com essas informações, a quantidade de perguntas de nível fácil que o gerente deve acrescentar à urna é igual a",10.,15.,35.,40.,45.,D,False,
2018,168,,matematica,"A raiva é uma doença viral e infecciosa, transmitida por mamíferos. A campanha nacional de vacinação antirrábica tem o objetivo de controlar a circulação do vírus da raiva canina e felina, prevenindo a raiva humana. O gráfico mostra a cobertura (porcentagem de vacinados) da campanha, em cães, nos anos de 2013, 2015 e 2017, no município de Belo Horizonte, em Minas Gerais. Os valores das coberturas dos anos de 2014 e 2016 não estão informados no gráfico e deseja-se estimá-los. Para tal, levou-se em consideração que a variação na cobertura de vacinação da campanha antirrábica, nos períodos de 2013 a 2015 e de 2015 a 2017, deu-se de forma linear.

![](https://enem.dev/2018/questions/168/cc2d3b70-86a9-4939-9193-7a240258c191.png)",Qual teria sido a cobertura dessa campanha no ano de 2014?,"62,3%","63,0%","63,5%","64,0%","65,5%",B,True,dags/data//images/cc2d3b70-86a9-4939-9193-7a240258c191.png
2018,169,,matematica,"Uma empresa de comunicação tem a tarefa de elaborar um material publicitário de um estaleiro para divulgar um novo navio, equipado com um guindaste de 15m de altura e uma esteira de 90 m de comprimento. No desenho desse navio, a representação do guindaste deve ter sua altura entre 0,5 cm e 1 cm, enquanto a esteira deve apresentar comprimento superior a 4 cm. Todo o desenho deverá ser feito em uma escala 1 : X.","Os valores possíveis para X são, apenas,",X > 1 500.,X < 3 000.,1 500 < X < 2 250.,1 500 < X < 3 000.,2 250 < X < 3 000.,C,False,
2018,170,,matematica,"Em 2014 foi inaugurada a maior roda-gigante do mundo, a _High Roller_, situada em Las Vegas. A figura representa um esboço dessa roda-gigante, no qual o ponto A representa uma de suas cadeiras:

![](https://enem.dev/2018/questions/170/b84e9f23-d18e-4f36-9917-643beaf719e3.png)

A partir da posição indicada, em que o segmento _OA_ se encontra paralelo ao plano do solo, rotaciona-se a _High Roller_ no sentido anti-horário, em torno do ponto _O_. Sejam _t_ o ângulo determinado pelo segmento _OA_ em relação à sua posição inicial, e _f_ a função que descreve a altura do ponto _A_, em relação ao solo, em função de _t_. Após duas voltas completas, _f_ tem o seguinte gráfico:",A expressão da função altura é dada por,F(t) = 80sen(t) + 88,F(t) = 80cos(t) + 8 8,F(t) = 88cos(t) + 168,F(t) = 168sen(t) + 88cos(t),F(t) = 88sen(t) + 168cos(t),A,True,dags/data//images/b84e9f23-d18e-4f36-9917-643beaf719e3.png
2018,171,,matematica,"A rosa dos ventos é uma figura que representa oito sentidos, que dividem o círculo em partes iguais.

![](https://enem.dev/2018/questions/171/17c9e8b1-0b8b-49a5-80c9-d7b32e25a0b3.png)

Uma câmera de vigilância está fixada no teto de um shopping e sua lente pode ser direcionada remotamente, através de um controlador, para qualquer sentido. A lente da câmera está apontada inicialmente no sentido Oeste e o seu controlador efetua três mudanças consecutivas, a saber:  
• 1ª mudança: 135° no sentido anti-horário;  
• 2ª mudança: 60° no sentido horário;  
• 3ª mudança: 45° no sentido anti-horário.  
Após a 3ª mudança, ele é orientado a reposicionar a câmera, com a menor amplitude possível, no sentido Noroeste (_NO_) devido a um movimento suspeito de um cliente.",Qual mudança de sentido o controlador deve efetuar para reposicionar a câmera?,75° no sentido horário.,105° no sentido anti-horário.,120° no sentido anti-horário.,135° no sentido anti-horário.,165° no sentido horário.,E,True,dags/data//images/17c9e8b1-0b8b-49a5-80c9-d7b32e25a0b3.png
2018,172,,matematica,"Na teoria das eleições, o Método de Borda sugere que, em vez de escolher um candidato, cada juiz deve criar um _ranking_ de sua preferência para os concorrentes (isto é, criar uma lista com a ordem de classificação dos concorrentes). A este ranking é associada uma pontuação: um ponto para o último colocado no _ranking_, dois pontos para o penúltimo, três para o antepenúltimo, e assim sucessivamente. Ao final, soma-se a pontuação atribuída a cada concorrente por cada um dos juízes.

Em uma escola houve um concurso de poesia no qual cinco alunos concorreram a um prêmio, sendo julgados por 25 juízes. Para a escolha da poesia vencedora foi utilizado o Método de Borda. Nos quadros, estão apresentados os _rankings_ dos juízes e a frequência de cada _ranking_.

![](https://enem.dev/2018/questions/172/36a8ea01-988a-4748-8a82-5c9a2607cbdb.png)",A poesia vencedora foi a de,Edu.,Dani.,Caio.,Bia.,Ana.,E,True,dags/data//images/36a8ea01-988a-4748-8a82-5c9a2607cbdb.png
2018,174,,matematica,"Com o avanço em ciência da computação, estamos próximos do momento em que o número de transistores no processador de um computador pessoal será da mesma ordem de grandeza que o número de neurônios em um cérebro humano, que é da ordem de 100 bilhões.  
Uma das grandezas determinantes para o desempenho de um processador é a densidade de transistores, que é o número de transistores por centímetro quadrado. Em 1986, uma empresa fabricava um processador contendo 100 000 transistores distribuídos em 0,25 cm² de área. Desde então, o número de transistores por centímetro quadrado que se pode colocar em um processador dobra a cada dois anos (Lei de Moore).

Disponível em: www.pocket-lint.com. Acesso em: 1 dez. 2017 (adaptado).","Considere 0,30 como aproximação para 
Em que ano a empresa atingiu ou atingirá a densidade de 100 bilhões de transistores?",1999,2002,2022,2026,2146,C,False,
2018,175,,matematica,"Uma loja vende automóveis em N parcelas iguais sem juros. No momento de contratar o financiamento, caso o cliente queira aumentar o prazo, acrescentando mais 5 parcelas, o valor de cada uma das parcelas diminui R$200,00, ou se ele quiser diminuir o prazo, com 4 parcelas a menos, o valor de cada uma das parcelas sobe R$ 232,00. Considere ainda que, nas três possibilidades de pagamento, o valor do automóvel é o mesmo, todas são sem juros e não ê dado desconto em nenhuma das situações.","Nessas condições, qual é a quantidade N de parcelas a serem pagas de acordo com a proposta inicial da loja?",20,24,29,40,58,B,False,
2018,176,,matematica,"O salto ornamental é um esporte em que cada competidor realiza seis saltos. A nota em cada salto é calculada pela soma das notas dos juízes, multiplicada pela nota de partida (o grau de dificuldade de cada salto). Fica em primeiro lugar o atleta que obtiver a maior soma das seis notas recebidas.  
O atleta 10 irá realizar o último salto da final. Ele observa no Quadro 1, antes de executar o salto, o recorte do quadro parcial de notas com a sua classificação e a dos três primeiros lugares atê aquele momento.

![](https://enem.dev/2018/questions/176/858eaa5e-d8db-41d2-b16e-b2a312bb6f29.png)

Ele precisa decidir com seu treinador qual salto deverá realizar. Os dados dos possíveis tipos de salto estão no Quadro 2.

![](https://enem.dev/2018/questions/176/404191f9-8cdb-4a30-80b6-b7d08af2d364.png)

O atleta optará pelo salto com a maior probabilidade de obter a nota estimada, de maneira que lhe permita alcançar o primeiro lugar.","Considerando essas condições, o salto que o atleta deverá escolher é o de tipo",T1.,T2.,T3.,T4.,T5.,C,True,dags/data//images/858eaa5e-d8db-41d2-b16e-b2a312bb6f29.png
2018,177,,matematica,"Devido ao não cumprimento das metas definidas para a campanha de vacinação contra a gripe comum e o vírus H1N1 em um ano, o Ministério da Saúde anunciou a prorrogação da campanha por mais uma semana. A tabela apresenta as quantidades de pessoas vacinadas dentre os cinco grupos de risco até a data de início da prorrogação da campanha

![](https://enem.dev/2018/questions/177/386a9f9b-dd80-4081-9bde-da2ac43d1940.png)",Qual é a porcentagem do total de pessoas desses grupos de risco já vacinadas?,12,18,30,40,50,D,True,dags/data//images/386a9f9b-dd80-4081-9bde-da2ac43d1940.png
2018,178,,matematica,"Durante uma festa de colégio, um grupo de alunos organizou uma rifa. Oitenta alunos faltaram à festa e não participaram da rifa. Entre os que compareceram, alguns compraram três bilhetes, 45 compraram 2 bilhetes, e muitos compraram apenas um. O total de alunos que comprou um único bilhete era 20% do número total de bilhetes vendidos, e o total de bilhetes vendidos excedeu em 33 o número total de alunos do colégio.",Quantos alunos compraram somente um bilhete?,34,42,47,48,79,D,False,
